created_at,content
2012-02-04T09:45:03,@curly_daanj lekker! Kun je een melodie maken op keyboard? Voor een liedje!
2012-02-04T09:45:07,"RT @SophieMilzink: Ik zie op iemands Facebook: ""Door het ijs gezakt, voor sommige jammer dat ik nog leef. Ben je blij dat ik nog leef ge ..."
2012-02-04T09:45:11,@Tanjaa010 jett. Wel zijn eh 12uur?!
2012-02-04T09:45:12,Coldplay - Charlie Brown baru rilis kemaren nih lagunya best !
2012-02-04T09:45:15,zometeen schaatsen met me neefje... kijken of hij het nog een beetje kan... vorig jaar was het al geweldig
2012-02-04T09:45:16,"@jhoogenboom Labas rytas, Riga, gaststad van het songfestival in 2003. Was mijn eerste keer op locatie! Geniet!"
2012-02-04T09:45:16,"Sneeuwvrij, van me werk.. Nog even kroelen in m'n bed"
2012-02-04T09:45:16,@elize_janssen ik heb geen mail gehad? We Zorgen wel gewoon dat we er 3uur zijn
2012-02-04T09:45:17,Pleidooi voor kleinschalige producent duurzame energie http://t.co/QgPfAdom
2012-02-04T09:45:17,Ohemji! Dancernya ruben pake high heels. Mereka laki boo!
2012-02-04T09:45:18,vanmiddag volleyballen
2012-02-04T09:45:19,Best Techno 2009 http://t.co/a8EnQxIj
2012-02-04T09:45:20,"Heb schoennen nodig, Tshirts, broek"
2012-02-04T09:45:23,Werken tot 6 x
2012-02-04T09:45:25,Duits geleerd x
2012-02-04T09:45:26,@artsterkenburg gezellig
2012-02-04T09:45:28,"RT @FaNtAST1C_: RT @Amalisiiaa: Wakker, GM x.« Goodmorning » lekker geslapen?"
2012-02-04T09:45:31,@werk tot 5 x
2012-02-04T09:45:31,"“@KabouterWesley_: @Cemroz96 ja, maar t is voor een paar dagen wel grappig q” jaatoch"
2012-02-04T09:45:32,"Douchen, omkleden, haardoen en opmaken."
2012-02-04T09:45:34,By die Round the Island yacht race die naweek in Deneysville.
2012-02-04T09:45:35,RT @LinkDeDownie: Wie verhuurt zijn/haar vagina als grabbelton op de kermis? #LinkDeDownie// @BaukeGroothuis
2012-02-04T09:45:37,oke half 2 schaatsbaan.
2012-02-04T09:45:37,"Echofon is beste voor je iPod, iPhone of iPad!"
2012-02-04T09:45:38,"@98xemma jaaa , dat kutje praat ALTIJD tege mij ! -___-"
2012-02-04T09:45:41,@Jff_christel ik heb gefaald ik bedoelde met chayenne en esmee xd
2012-02-04T09:45:42,Hooooaaammmsss
2012-02-04T09:45:42,Douchen dan maar..
2012-02-04T09:45:42,@Andries_L In een supermarkt ja. Niet in een bad met vieze mannen.
2012-02-04T09:45:46,@RENATEmusic owja das wel heel erg levenloos xD
2012-02-04T09:45:46,@hennyhoman Dit het uitzicht nu! http://t.co/Z8EHK3EZ
2012-02-04T09:45:47,Met de fiets de opendagen bezoeken. Koud maar wel prachtig. @BredaDichtbij http://t.co/K3bfGsRR
2012-02-04T09:45:49,RT @MicheleSambrink: Prachtig! http://t.co/53T37eKe
2012-02-04T09:45:50,Nog 1 uur en een kwartier en dan eindelijk weekend
2012-02-04T09:45:52,met @Samiraa_Xx straks nog een film kijke xx.
2012-02-04T09:45:54,David Cameron visits Endlseigh Garden & Leisure http://t.co/YSN1hbpa
2012-02-04T09:45:56,Tin4Teen.vn : Hebe (S.H.E) tự nhận yêu “les” http://t.co/aAFIApDG
2012-02-04T09:45:57,RT @LinkDeDownie Wie likt wc brillen schoon? #LinkDeDownie // @PEF_xd
2012-02-04T09:45:58,"uhu, die mensen zijn al om 10 uur geland maar nogsteeds geen telefoontje ofzo gehad...."
2012-02-04T09:45:59,Wwwwwaauw gister wasz et egt leuk
2012-02-04T09:45:59,Freestyle! #gangstatweet
2012-02-04T09:46:00,[Eileen] And... one... two.... three.... NAAAWWWWWWWW!!!!!
2012-02-04T09:46:00,"Bewustwording is ver te zoeken bij producten zoals ontbijtkoek, mueslireep, kant en klaar soepje uit zak, gezoete yoghurtjes #EZKINWED"
2012-02-04T09:46:00,"RT @KapotGrappig: “Waarom zeg je vaderland, maar moedertaal?” vraagt de onderwijzeres aan Tom. “Omdat vaders niks te vertellen hebben, j ..."
2012-02-04T09:46:03,@MelanievKatwijk zijn pa en ma al weg
2012-02-04T09:46:04,@B0BSKA nu wel maar kga wss rijssen straks ;)
2012-02-04T09:46:04,@sheiladeboer ik ga vanmiddag ook schaatsen
2012-02-04T09:46:06,"Ik heb honger, maar ben te lui om op testaan"
2012-02-04T09:46:08,@KarlijnSlob Ach jeez wat een mooi plaatje. Mijn poezenbeest Phoenix vindt al dat wit ook interessant:  http://t.co/yXRaZ5AS #sneeuw
2012-02-04T09:46:09,@erbenwennemars wauw!
2012-02-04T09:46:10,@bagusfachrimz thengs de :)
2012-02-04T09:46:14,Schop ik godverdomme tegen een steen inplaats van een hoop sneeuw -_______-'
2012-02-04T09:46:15,RT @DissendeSwag: #datmoment wanneer je een hond vasthoud & die hond wegrent #DissendeSwag
2012-02-04T09:46:15,@Thomashuijbens  dude we moeten ff een keer een dungeon gaan doen :D JWZ
2012-02-04T09:46:16,@_MagicMami nooooo Hawaiian Punch &gt;&gt;&gt;&gt;
2012-02-04T09:46:18,@ShutUpSAL wattzz upp! Were u @?
2012-02-04T09:46:19,RT @TenzGrande: Tis lekker warm hier binnen..
2012-02-04T09:46:19,Ik moet poepen
2012-02-04T09:46:22,RT @WorldofAnnie: Oke ik word echt ziek van de gezeur over het weer. Het is verdomme winter. Dus zeur niet
2012-02-04T09:46:22,"Hey @AGHelfrich , hoe laat zal ik komen voor bday?"
2012-02-04T09:46:22,"Noow toch ech opstaon, al dink dr heej eine anders euver #slaopköpke http://t.co/CaW1J7sK"
2012-02-04T09:46:24,RT @SlodderVos__: Ik heb vragen.
2012-02-04T09:46:25,Vanmiddag met danique anouk @carlijnxloveyou en laura naar zenderen
2012-02-04T09:46:26,"Stef dalijk al nokke -,- dan mar fkes vervele en wachte op wessel en
Miss max"
2012-02-04T09:46:27,"Dagje werken, of nou ja vervelen #rustig"
2012-02-04T09:46:28,New friends!!  http://t.co/uXhSQIqk
2012-02-04T09:46:29,De hoge prijs van materialisme: http://t.co/d8jOpVJI http://t.co/gweggGKB
2012-02-04T09:46:30,Zometeen schaatsen met broertje !
2012-02-04T09:46:31,laten we gezellig met z'n allen poepen!
2012-02-04T09:46:31,RT @DommeJongeX: @JustDaimy zoo laate reactie«« jaa man ging slapen rond 12 uur en nu pas wakker xD
2012-02-04T09:46:32,Zo naar de manegee&lt;3
2012-02-04T09:46:32,Vanmiddag op de putte kijken
2012-02-04T09:46:34,@ASLD31141 　首が浮く(ToT)
2012-02-04T09:46:38,@Marjellekeizer haha eerst even ontbijten!
2012-02-04T09:46:39,"Awh, me kitten zit lekker in de zon te slapen.  ♥"
2012-02-04T09:46:40,Pff' me moeder vraagt hele tijd;
2012-02-04T09:46:42,@iambrooklynborn heeeey
2012-02-04T09:46:42,Kop koffie + chocoladereep #heerlijk
2012-02-04T09:46:45,Waauw ik wou bijna ist schrijven omdat dat duits ist xd
2012-02-04T09:46:48,@paolasakkers kom hierheen dan
2012-02-04T09:46:48,mijn tenen doen kapot veel pijn
2012-02-04T09:46:49,Russen straat op voor en tegen regering: MOSKOU - Ondanks de extreme winterkou zijn zaterdagochtend duizenden Ru... http://t.co/utAiJONg
2012-02-04T09:46:50,Eten. Douchen. Leren o_O
2012-02-04T09:46:50,RT @Lloydisdope: RT @TenzGrande: Tis lekker warm hier binnen..
2012-02-04T09:46:50,"Tiba"" gelaaaapp *hening* ː̗̀(☉,☉)ː̖́"
2012-02-04T09:46:50,De prijswinnaars van de vrijdag zijn bekend en wij feliciteren Adriaan Volker met de iPad2! Jessica van Gorp en... http://t.co/bQlMGhJP
2012-02-04T09:46:51,Russen straat op voor en tegen regering: MOSKOU - Ondanks de extreme winterkou zijn zaterdagochtend duizenden Ru... http://t.co/rSD8zvNQ
2012-02-04T09:46:53,Lekker warm zo'n bad :D.
2012-02-04T09:46:54,"Wauw, ik ben donders belondingsbrokjes in 3e aan het knippen. -____-"
2012-02-04T09:46:57,Goethenin Ilk Aşkı | 2010 | Dvdrip Xvid | Türkçe Dublaj http://t.co/Vot9KGJW
2012-02-04T09:46:58,@JesperrrK @AdamdeWolff Nee doorhalen bij jou!
2012-02-04T09:47:00,Straks waarschijnlijk schaatsen met @nikje222	:)
2012-02-04T09:47:00,"@kusjexisa haha , ik ben ook eng !"
2012-02-04T09:47:01,Flikker toch op man =S
2012-02-04T09:47:01,Kachel op kamer aan
2012-02-04T09:47:04,"Ik ben vrolijk in de ochtend, gebeur nie vaak"
2012-02-04T09:47:04,Straks naar kleigaten herxen. #waarschaatsen #natuurijs
2012-02-04T09:47:04,"Heb echt een headache,"
2012-02-04T09:47:05,Zo eerste puntjes met #cvhj al weer binnen 2 doelpunten + overwinning van dost en 2 doelpunten van malki al raak ik die vast weer kwijt
2012-02-04T09:47:06,@Evixx1 waar gaan we schaatsen haha ?
2012-02-04T09:47:06,"@toob1992 geef mijn fucking geld terug, triest jij man, en kk triest, dat geld voor vanavond in de brievenbus;),"
2012-02-04T09:47:07,Praten met lieve lusha &lt;3
2012-02-04T09:47:08,Heeft @TilburgJohn dan eindelijk een iphone? Gezien de actuele foto's op facebook?
2012-02-04T09:47:08,Wakker worden met je love #Lovefeeling ♥_________♥
2012-02-04T09:47:09,Me broertje heeft een emmer met water naar buiten gebr8
2012-02-04T09:47:10,RT @DE_HERENIGING: RT AUB!!! http://t.co/9KojsyI1 Wie heeft deze gestolen huishond? Breng hem terug! Baasje is ziek van verdriet! @youpv ...
2012-02-04T09:47:10,@lol610 googleIMEヤバイ
2012-02-04T09:47:11,@youpvanthek goede column! En gelezen op m'n iPhone ;)
2012-02-04T09:47:12,wijs hoor en vooral stoer #nsbtweets
2012-02-04T09:47:14,@thisistarik aaah lekker hihi
2012-02-04T09:47:14,@pim_1999 haha ok. Ik voeg je even toe ( :
2012-02-04T09:47:15,"RT @_mmuchacha: Te veel tegenslagen in dit leven, maar probeer er iets van te maken."
2012-02-04T09:47:16,Sinds 1956 is het in NL niet zo #koud geweest! In Lelystad -22.3 graden. #horrorwinter #nietleukmeer
2012-02-04T09:47:17,@daantjuuh22 ja dat geloof ik zeker ja aaaaaah
2012-02-04T09:47:20,'tik hem aan ouwe' *scheef* ik ben een paardenjongen. - @xrjanssen_
2012-02-04T09:47:20,Ups (ʃﻬƪ) RT @larisaulfa: Weeee !!RT @angeldhea: Bukn berdua.. BerTIGA!RT @larisaulfa: Wooo !!RT @leanggita: @angeldhea @larisaulfa heeh
2012-02-04T09:47:21,wie nu buiten gaat hardlopen is dus echt gek
2012-02-04T09:47:21,RT @JayyBStudios: mang die kleine *piep* kinderen maken zoveel herrie alleen om sneeuw -.- • jij bent oook zo hooor =|
2012-02-04T09:47:23,"GESCHIEDENIS VALT UIT! @MyleneVinken, Suzanne die ik niet vind, @Naomi2010 & Twitterloze Ingrid. hahahaha, dat was echt grappig (:♥ love'emm"
2012-02-04T09:47:24,Ben echt moee
2012-02-04T09:47:24,@bartkloos nee dat het daar zo slecht is dat ze geen geld durven te vragen
2012-02-04T09:47:25,“@supereef97: Heb echt zin in carnaval met mn meisje @xlittleV” ik heb dr ook zin in schattie!
2012-02-04T09:47:25,"@pachin_smile udh za nginap dKosan kwan koh,hehe tenang baelah oii"
2012-02-04T09:47:25,RT @RISZHFLYKID_: ghehe ik zie money aankomen « *staat voor jou*
2012-02-04T09:47:26,"RT @Deazymusic: “@PHATTMUSIC: S/O naar @Deazymusic!!!” • thnx bro, S/O right back at you!! &gt;&gt;&gt; haha, kijk ze dan! Tweemans tegen ANONG! =("
2012-02-04T09:47:27,Hallo mensen verdwijnen zomaar van m'n ping =@
2012-02-04T09:47:34,RT @KitanaSC: RT @Priszbabe: RT @tabi999: Zonder vrouwen zijn mannen niks.
2012-02-04T09:47:36,RT @iiFlashy_: ; waarom mengen mensen altijd in dingen dat hun zaken niet zijn ; gewoon niet doen '
2012-02-04T09:47:37,"Boodschappen gedaan,sneeuwallen gegooid...nu ff bakkie thee"
2012-02-04T09:47:38,"Zeg, waar laat je in hemelsnaam je schaatsen slijpen? #dtv #Almere"
2012-02-04T09:47:38,@niethipster Dat vind ik fijn &lt;3 Snel dan maar weer Utrechtchillingz :)
2012-02-04T09:47:41,is eigenlijk helemaal niet koud buiten
2012-02-04T09:47:44,"Mama komt me pas halen om 12 uur, nu maar gaan pntbijten met mn zusje ofzo"
2012-02-04T09:47:45,RT @Turkk38: RT @_esraax: Wil echt op kickbox oeff - ik zit op kickbox qq « abooow nu ik nog !
2012-02-04T09:47:45,RT @Robvdberg: De volgende bemande vlucht naar het ISS is uitgesteld. Hierdoor blijft André Kuipers 2 maanden langer in de ruimte. http: ...
2012-02-04T09:47:47,"RT @Droge_Grappen: Je date met mn ex? Cool. Ik eet een broodje, wil je hier ook de resten van? #drogegrappen"
2012-02-04T09:47:48,#kuch kuch hota he trending worldwide.
2012-02-04T09:47:50,Nog een #bevrorengebedsvlaggetjes http://t.co/tTOZRULP
2012-02-04T09:47:51,RT @Perfectejongen: Jongens die knap zijn maar dat niet weten van zichzelf ♥______♥
2012-02-04T09:47:54,Eigenlijk vindt ik het best wel jammer dat ik niet kan schaatsen in het Maximapark maar ik ga toch liever naar Stef
2012-02-04T09:47:55,Schaatsen passen x
2012-02-04T09:47:55,hahaha me buurman had een uur geleden zn auto ramen gekrabt en nu moet me buurvrouw het nog een x doen omdat er weer ijs op zit xd
2012-02-04T09:47:57,@xJobBorgerx oook eendracht ? X
2012-02-04T09:47:59,RT why u laffn na @datuzman: bizandre lool
2012-02-04T09:48:00,"Indd je bent al dik, dan is het niet raar als je benen billen booty ook dik zijn, ma zie jezelf niet als n video vixen dan"
2012-02-04T09:48:00,"@johnoonincx geen topkandidaat, hoewel hij na matige start nu toch presteert met #Heerenveen."
2012-02-04T09:48:00,Yarb 5eeer :')
2012-02-04T09:48:01,kwart over 12 met schatti @zoe1999xoxo
2012-02-04T09:48:02,"Omg , lag vogel in de tuin , (dood) en opeens naait ie eruit , hij bewoog niet niks . 

hebben vogels ook 9 levens ofzo?"
2012-02-04T09:48:02,Omg jb op russische kanaal haha
2012-02-04T09:48:05,@HARTJEMAX snaap ik wel hooor♥
2012-02-04T09:48:07,RT @KiDD_RYDERR: @SuperSipOo euhh als je om 2 komt kunnen we maar heel kort / ow hoelaat dan ? Zeg jij
2012-02-04T09:48:10,RT @VillaWestend Prachtig wandel en schaats weer! #open #chocomelk-slagroom #erwtensoep #spaarndam #novazembla #gratisparkeren #Velserbro...
2012-02-04T09:48:12,aankomende 2 weken geen scneeuw meer maar wel gemiddeled -5
2012-02-04T09:48:15,@melaniiiiiiexx ja dat was me toch een lol..
2012-02-04T09:48:16,Ff praten en lachen met/naar papa! #lievezoon http://t.co/UrWWZ8KY
2012-02-04T09:48:17,Als ik een dikke osso had zou ik echt z'n groot basketbal veldje aan laten leggen !
2012-02-04T09:48:17,"@LarsRietkerk Ja goed idee, dan ben ik daar om... ongeveer 14:00! &lt;3 yayyyyy xxx"
2012-02-04T09:48:17,"RT @fayatips: foto""s in de spiegel niks voor mij ...."
2012-02-04T09:48:18,Zoveel dingen zijn niet  meer hetzelfde zonder jou... mja
2012-02-04T09:48:18,"""@koen_OwneD: @DerkBaas hahaah #nolife"" zekers!"
2012-02-04T09:48:19,Vlucht niet voor het leven.. Het haalt je toch weer in.
2012-02-04T09:48:20,@DOMMEMEiiD we liepen naar noa maar je lacht gewoon (s
2012-02-04T09:48:25,ef glasplaat op me bureau doen.
2012-02-04T09:48:27,"Ging met broertje in de tuin, sneeuwballen gevecht doen."
2012-02-04T09:48:29,"@ducovandermarck Hihi jouw ava, love you Drakie van me ♥"
2012-02-04T09:48:29,RT @OpalRowena: Hahahhahaha maar het is we'll zo &lt;/3 @Demet_Tuncer / met je raaaare fantasierenklsdf hahah
2012-02-04T09:48:31,#Voetballen DagX
2012-02-04T09:48:31,RT en kijk wat er gebeurt ██████████████████████████████​ ██████████████████████████████​ ██████████████████████████████
2012-02-04T09:48:32,Zo douchen!
2012-02-04T09:48:33,Spangas kijken in bed.
2012-02-04T09:48:33,"Lieverd, je bent zo speciaal voor altijd in m,n hart! ik wil je echt noooit meer kwijt schatjee! je bent m,n lievee zusjee!#1 @xxlovelisa"
2012-02-04T09:48:33,Praten met de liefste Denise #thebest
2012-02-04T09:48:34,"Lekker gedoucht, nu haartjes fohnen - opmaken & haartjes stylen"
2012-02-04T09:48:36,Pengen on lwt lptp aja ._.
2012-02-04T09:48:38,o ja @Uiltjee is jarig toch? nog vele kanker vliegjaren kanker uil
2012-02-04T09:48:39,@xroosiex je BENT gek. (;
2012-02-04T09:48:40,Nu chill ik 'm zo alsof het zomer is http://t.co/pnfLFEeJ
2012-02-04T09:48:41,Wauw idd RT @Auti_bio Ok. Wauw. http://t.co/N3B0JhAO
2012-02-04T09:48:41,@sjoerdx2 waarom scapino?
2012-02-04T09:48:41,@TMROWDYMODELS lmaooo
2012-02-04T09:48:43,@Essielassche ja later zag ik het!!
2012-02-04T09:48:45,@__jessyyy__ @MakeUpFlocke @Anything__ @Astrapilot @Bela_Gerung @BitterFate @analogMensch @ContritHeart @Wurfschuh Morgeeen :D
2012-02-04T09:48:46,"Laatmaar , heb echt geen honger"
2012-02-04T09:48:46,@Adriana1982 @ZwijsenOuders Fijn dat jullie blij zijn met de handpoppen! Ze zijn ook heel erg leuk! #LeentjeEnBeentje
2012-02-04T09:48:46,Aaah lekker zonnetje in m'n rug!
2012-02-04T09:48:48,snor scheren of laten xD
2012-02-04T09:48:50,....in U.K
2012-02-04T09:48:51,Ontslag genomen.. #albertheijn
2012-02-04T09:48:53,RT @LachNuMee: retweet als je de 'd' gevonden hebt. -ⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓓⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑ
2012-02-04T09:48:53,tinko spoort niet .
2012-02-04T09:48:54,@Carlien_W Het is weer mooi in Volendam!Lekker brak na een avondje bier drinken en ouwehoeren!;-)Daar mooi stappen?
2012-02-04T09:48:55,Tv kijken
2012-02-04T09:48:56,Arme arme zus moet nu de post gaan bezorgen
2012-02-04T09:48:56,RT @_Annemarie__xx: RT @Dutch_Swag: RT als je hyves echt niet meer leuk vind.
2012-02-04T09:48:57,Khad @_Yasminexx ook gister helemaal ingezeept
2012-02-04T09:48:57,Wakker. Zo gelijk maar beginnen met leren.
2012-02-04T09:48:58,@broodjeFrank @herjan_ede ik wil graag een kopje bij het Groenhorst College
2012-02-04T09:48:58,RT @Thijmpio: Zin in zaalhockey straks
2012-02-04T09:49:00,RT @RenateWijma: RT @sterestherster: Iemand vanmiddag #lift nodig van #Rotterdam naar -----&gt; Barneveld? #liftdeck
2012-02-04T09:49:10,RT @xanouktb: Altijd stelt @jordyokx mij teleur • Wordt er voor betaald
2012-02-04T09:49:11,"RT @NestaMD: @_APPiiiE. Gefeliciteerd , grote panda beer- thanks mn"
2012-02-04T09:49:11,@SMariaa_ @AsshleyJ alsnog.. Het is en blijft een koelie + ik ben cuter! =$
2012-02-04T09:49:12,RT @ikwilgraaag: #Retweetje: RT als je vandaag gaat schaatsen.
2012-02-04T09:49:15,"Ik en @JenniferHelmond zin ook 2 vreetzakken bij mekaar, altijd eten wij"
2012-02-04T09:49:15,RT @NLTienerSpraak: Mijn gedachten tijdens een toets: 'Huh?!' 'Ik snap het niet.' 'Heb ik dit geleerd?' 'WTF.' #NLTienerSpraak
2012-02-04T09:49:16,@DaphneOudman kost ongeveer 2 euro haha x
2012-02-04T09:49:19,@KayalSanyesha_ hahaha Oke wat jij wilt.
2012-02-04T09:49:22,FREE Buddleja from Van Meuwen http://t.co/EauRTdex
2012-02-04T09:49:23,RT @Liiesaax: Heerlyk warme choco
2012-02-04T09:49:23,"Leugens leugens, en o wat zie ik daar? Nog meer leugens."
2012-02-04T09:49:23,@dianxxxx moet reageren!!!!!!!!!!
2012-02-04T09:49:26,Goldenpower
2012-02-04T09:49:26,"paardrijden is afgelast, dus vandaag alleen naar buiten om foto's van de doggies te maken, chico vindt t maar raar en romy is er echt dol op"
2012-02-04T09:49:32,Ik kan nu echt wel janken gewoon dxchbdghjkld
2012-02-04T09:49:33,Naar beneden me spullen pakken en dan weg
2012-02-04T09:49:34,RT @RloisLane: RT @_RMSKIDD: Ze is kanker vies alleen der bil is dik &gt; van wat is dit? Ik zie et vaak? • Echt he
2012-02-04T09:49:35,"RT @S_Aljunaidi: حركة نقل المعلمين الخارجية سوف تصدر يوم الأحد 1432/3/20هـ وستشمل 77.32% من المعلمين في النقل الخارجي.""يتبع""
#SaudiTeach ..."
2012-02-04T09:49:35,RT @BentvdB_: Met je love stoeien in de sneeuw ♥__♥
2012-02-04T09:49:38,RT @KitanaSC: RT @ILOVEERD_: Laat het snel weer zomer worden
2012-02-04T09:49:40,jangan berhenti
2012-02-04T09:49:40,@vincentv20 nee laat maar ik kan die van mijn broertje al lenen die zijn verstelbaar dus ik neem ze wel mee
2012-02-04T09:49:40,RT @TiiiShaDM: RT @SshaniceM: RT @Ayhann58: @SshaniceM heeft echt mooie ogen - dankjewel tish xx
2012-02-04T09:49:43,@TheEmmajulia hoezo mocht dat niet?
2012-02-04T09:49:43,Zo naar Newman #WieZieIkDaar?
2012-02-04T09:49:45,Gefeliciteerd @jessekuilman ♡
2012-02-04T09:49:46,ワンバックって米国の女子サッカー選手？ RT @tansokuband: おおぜき〜〜！ RT @takeicchan: ワンバック関係ないのか…。   #Yahoo1242
2012-02-04T09:49:46,"RT @cheewitgu: ยังจำได้ไหม .. ความรู้สึกดีๆที่มีให้กัน ความทรงจำที่สวยงามของ ""เรา"" ยังจำได้ไหม .. #friends #cheewitgu"
2012-02-04T09:49:49,@jeezerr hahahah grapjas de dichtsbijzijnde metro is alexander en dan is het nog 15/20 min fietsen mn adress is: Mendelssohnlaan 85
2012-02-04T09:49:51,"""@xEkeex: ohh het is 0 tot -4 graden maar !:D"""
2012-02-04T09:49:51,Als jij me een mention stuurt ben ik weer helemaal happy
2012-02-04T09:49:52,"RT @Matrasdirect: Wij bedanken alle volgers, oude en nieuwe voor het enorme enthousiasme en aan het meedoen aan onze twitteractie! http: ..."
